"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"2024","GENERAL SERVICES","UNIVERSAL BUILDING MAINTENANCE LLC","2024-06-12T00:00:00.000","1114.47",,"2363324","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","AD26240000118752","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","CUSTODIAL SERVICES","VC0000032827","91110-2374","CHECK","PAID","4024100401343",,,"2024-05-13T00:00:00.000","1","2","SC40CO24131952M",,"AUJ24-382 CUSTODIAL SVCS @ 200 MAIN ST #3A & #6 DURING MAR 2024","0",,"0","0","0","0",,,"5",,,,,"CITY",,,,"USD",,"VC0000032827-UNIVERSAL BUILDING MAINTENANCE LLC"
"2024","GENERAL SERVICES","UNIVERSAL BUILDING MAINTENANCE LLC","2024-06-12T00:00:00.000","1114.47",,"2363324","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","AD26240000118752","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","CUSTODIAL SERVICES","VC0000032827","91110-2374","CHECK","PAID","4024100401343",,,"2024-05-13T00:00:00.000","1","6","SC40CO24131952M",,"AUJ24-377 CUSTODIAL SVCS @ CONSTITUENT SVC CENTER (8475 S. VERMONT) DURING MAR 2024","0",,"0","0","0","0",,,"5",,,,,"CITY",,,,"USD",,"VC0000032827-UNIVERSAL BUILDING MAINTENANCE LLC"
"2024","GENERAL SERVICES","RUSH TRUCK CENTER OF CA INC","2024-06-03T00:00:00.000","1113.59",,"109867","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","STORES REVOLVING","707","AVAILABLE","40000A","AD26240000114173","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000035489","78265","CHECK","PAID","40240000066716","2024-06-03T00:00:00.000","2024-06-03T00:00:00.000","2024-05-09T00:00:00.000","1","12","CPO40240000485356","RUSH STOCK ORDER","SELECTOR,GEAR,ASSEMLY,PUSH BUTTON,ALLISON 29551555","508.49",,"2","9.5","96.61","0","240000119112","2024-05-09T00:00:00.000","5","CITY","98122.0","SAN ANTONIO","US","CITY","LOS ANGELES","261115480001","SELECTOR,GEAR,ASSEMLY,PUSH BUTTON,ALLISON 29551555","USD","1113.59","000035489-RUSH TRUCK CENTER OF CA INC"
"2024","GENERAL SERVICES","GRAINGER","2024-06-05T00:00:00.000","1111.32",,"840899","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","AD26240000115486","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000024116","60038","CHECK","PAID","40240000067433","2024-06-10T00:00:00.000","2024-06-10T00:00:00.000","2024-04-10T00:00:00.000","1","19","CPO40240000476699",,"TK101106222T HID REPLACEMENT LED BULB BULB DIA. 2 1/2 IN BUL","67.66",,"15","9.5","96.42","0","240000127519","2024-04-09T00:00:00.000","4","CITY","25422.0","PALATINE","US","CITY","LOS ANGELES","39110000","LIGHTING, FIXTURES & ACCESSORIES","USD","1111.32","000024116-GRAINGER"
"2024","GENERAL SERVICES","FALCON FUELS INC","2024-06-17T00:00:00.000","1109.52",,"865524","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","PETROLEUM PRODUCTS","003230","AD26240000120403","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000027479","90723","CHECK","PAID","40240000071738","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-06-11T00:00:00.000","1","138","CPO40240000486842",,"AB 32, UNLEADED - CAR ASSESSMENT.","0.3058",,"3472","4.5","47.78","0","240000129521","2024-05-14T00:00:00.000","10","CITY","93033.0","PARAMOUNT","US","CITY","LOS ANGELES","93151510","ADMINISTRATIVE FEES OR TAX COLLECTION SERVICES","USD","1109.52","000027479-FALCON FUELS INC"
"2024","GENERAL SERVICES","HAAKER EQUIPMENT CO","2024-06-14T00:00:00.000","1105.25",,"413652","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","FIELD EQUIPMENT EXPENSE","003090","AD26240000119743","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000011615","91750","CHECK","PAID","40240000070573","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-05-21T00:00:00.000","1","5","CPO40240000485849","405867 RP-061-430 24252","ELGIN PART# 1103357 CYL AY-HYD 1.50/9.50","1009.3560000000001",,"1","9.5","95.89","0","240000121629","2024-05-10T00:00:00.000","1","CITY","27005.0","LA VERNE","US","CITY","LOS ANGELES","25000000","AUTOMOTIVE","USD","1105.25","000011615-HAAKER EQUIPMENT CO"
"2024","GENERAL SERVICES","GOLDEN STAR TECHNOLOGY INC","2024-06-13T00:00:00.000","1105.17",,"762033","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OPERATING SUPPLIES","006020","AD26240000119475","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000038453","90703","CHECK","PAID","40240000069742","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-05-31T00:00:00.000","1","2","OPO40240000302152",,"ELECTRONIC TRIGGER HANDEL FOR TC78 HANDHELDS","178.24",,"15","9.5","253.99","0","240000113565,240000125565",,"4","CITY",,"CERRITOS","US","CITY","LOS ANGELES","44111902","ELECTRONIC COPYBOARDS OR ACCESSORIES","USD","1105.17","000038453-GOLDEN STAR TECHNOLOGY INC"
"2024","GENERAL SERVICES","GRAINGER","2024-06-07T00:00:00.000","1104.64",,"840899","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","STORES REVOLVING","707","AVAILABLE","40000A","AD26240000116662","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000024116","60038","CHECK","PAID","40240000068117","2024-06-11T00:00:00.000","2024-06-11T00:00:00.000","2024-04-05T00:00:00.000","1","26","CPO40240000473104","GRAINGER CUSTOM ORDER","CUSTOM SAFETY VEST 3XL","25.22",,"40","9.5","95.84","0","240000104122","2024-03-27T00:00:00.000","3","CITY","39079.0","PALATINE","US","CITY","LOS ANGELES","461815070144","VEST,SAFETY,1550 CL3 L/M/ORG LADOT MD,CATALOG 1550-L-2A/3XL,","USD","1104.64","000024116-GRAINGER"
"2024","GENERAL SERVICES","LOS ANGELES TRUCK CENTERS LLC","2024-06-12T00:00:00.000","1104.52",,"685587","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","FIELD EQUIPMENT EXPENSE","003090","AD26240000118892","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000050184","91189","CHECK","PAID","40240000069802","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000","2024-05-15T00:00:00.000","1","5","OPO40240000302847","389402 RN-002-002 36247","PART# 211Y/A5101011-001 GLASS WINDSHIELD LH","1008.69",,"1","9.5","95.83","0","240000120883","2024-05-10T00:00:00.000","1","CITY","27005.0","PASADENA","US","CITY","LOS ANGELES","761215","REFUSE COLLECTION AND DISPOSAL","USD","1104.52","000050184-Los Angeles Truck Centers LLC"
"2024","GENERAL SERVICES","FALCON FUELS INC","2024-06-12T00:00:00.000","1102.5",,"865524","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","PETROLEUM PRODUCTS","003230","AD26240000118838","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000027479","90723","CHECK","PAID","40240000069726","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-06-05T00:00:00.000","1","46","CPO40240000483780",,"CALIFORNIA EXCISE TAX","0.441",,"2500","0","0","0","240000129440","2024-05-03T00:00:00.000","4","CITY","55440.0","PARAMOUNT","US","CITY","LOS ANGELES","9316","TAXATION","USD","1102.5","000027479-FALCON FUELS INC"
"2024","GENERAL SERVICES","RUSH TRUCK CENTER OF CA INC","2024-06-17T00:00:00.000","1100.37",,"109867","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","FIELD EQUIPMENT EXPENSE","003090","AD26240000120443","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000035489","78265","CHECK","PAID","40240000071154","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-31T00:00:00.000","1","19","CPO40240000484431","605-RUSH-BUYOUTS-05072024","222102  RADIATOR-36204","1004.9",,"1","9.5","95.47","0","240000129910","2024-05-07T00:00:00.000","1","CITY","57798.0","SAN ANTONIO","US","CITY","LOS ANGELES","25000000","AUTOMOTIVE","USD","1100.37","000035489-RUSH TRUCK CENTER OF CA INC"
"2024","GENERAL SERVICES","VALLEY POWER SYSTEMS INC","2024-06-17T00:00:00.000","1100",,"2023906","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","FIELD EQUIPMENT EXPENSE","003090","AD26240000120428","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000034680","90088","CHECK","PAID","40240000071709","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-06-12T00:00:00.000","1","3","OPO40240000302693","ALLISON DOC","ALLISON DOC SUBSCRIPTION","1100",,"1","0","0","0","240000121004,240000133058","2024-05-01T00:00:00.000","1","CITY","5672.0","LOS ANGELES","US","CITY","LOS ANGELES","93151517","LICENSE OR REGISTRATION FEE","USD","1100","000034680-VALLEY POWER SYSTEMS INC"
"2024","GENERAL SERVICES","RAY GASKIN SERVICE INC","2024-06-17T00:00:00.000","1100",,"0","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","FIELD EQUIPMENT EXPENSE","003090","AD26240000120372","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000017326","92335","CHECK","PAID","40240000071658","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-05-08T00:00:00.000","1","21","CPO40240000429419","SMF# 344691 / EQ# 36062 / REPAIR","LABOR, REGULAR RATE","110",,"10","0","0","0","240000134170","2023-10-11T00:00:00.000","2","CITY","28874.0","FONTANA","US","CITY","LOS ANGELES","94101801","LABOR OR GENERAL WORKERS TRADE UNIONS","USD","1100","000017326-RAY GASKIN SERVICE INC"
"2024","GENERAL SERVICES","FALCON FUELS INC","2024-06-17T00:00:00.000","1098.78",,"865524","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","PETROLEUM PRODUCTS","003230","AD26240000120401","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000027479","90723","CHECK","PAID","40240000071209","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-06-12T00:00:00.000","1","111","CPO40240000489878",,"RENEWABLE DIESEL","2.4572",,"388","15.25","145.39","0","240000131030","2024-05-23T00:00:00.000","1","CITY","93033.0","PARAMOUNT","US","CITY","LOS ANGELES","1510","FUELS","USD","1098.78","000027479-FALCON FUELS INC"
"2024","GENERAL SERVICES","P W GILLIBRAND CO","2024-06-11T00:00:00.000","1098.75",,"872476","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118213","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000012938","93062","CHECK","PAID","40240000069348","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-01T00:00:00.000","1","6","OPO40240000300805","SEE JUSTIFICATION LETTER FROM VENDOR ATTACHED","DELIVERY CHARGES
90027-G","14.81",,"74.19","0","0","0","240000058912","2023-10-18T00:00:00.000","2","CITY","28528.0","SIMI VALLEY","US","CITY","LOS ANGELES","78121603","FREIGHT CHARGES","USD","1098.75","000012938-P W GILLIBRAND CO"
"2024","GENERAL SERVICES","ALL-PHASE ELECTRIC SUPPLY CO","2024-06-14T00:00:00.000","1097.24",,"772109","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","MAINTENANCE MATERIALS, SUPPLIES & SERVICES","003160","AD26240000119832","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000037716","90084","CHECK","PAID","40240000068530","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-03T00:00:00.000","1","28","CPO40240000489380",,"NO DESCRIPTION AVAILABLE","20.45",,"50","9.5","97.14","20.45","240000127247","2024-05-22T00:00:00.000","1","CITY","99008.0","LOS ANGELES","US","CITY","LOS ANGELES","39","LIGHTING AND ELECTRICAL  ACCESSORIES AND SUPPLIES","USD","1117.69","000037716-ALL-PHASE ELECTRIC SUPPLY CO"
"2024","GENERAL SERVICES","FALCON FUELS INC","2024-06-12T00:00:00.000","1097.21",,"865524","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","PETROLEUM PRODUCTS","003230","AD26240000118838","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000027479","90723","CHECK","PAID","40240000069657","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-06-05T00:00:00.000","1","16","CPO40240000484085",,"CALIFORNIA EXCISE TAX","0.441",,"2488","0","0","0","240000129477","2024-05-06T00:00:00.000","4","CITY","55440.0","PARAMOUNT","US","CITY","LOS ANGELES","9316","TAXATION","USD","1097.21","000027479-FALCON FUELS INC"
"2024","GENERAL SERVICES","GRAINGER","2024-06-07T00:00:00.000","1096.75",,"840899","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","STORES REVOLVING","707","AVAILABLE","40000A","AD26240000116662","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000024116","60038","CHECK","PAID","40240000068130","2024-06-11T00:00:00.000","2024-06-11T00:00:00.000","2024-04-01T00:00:00.000","1","30","CPO40240000474189","GRAINGER","3-PIECE RAIN SUIT","15.65",,"64","9.5","95.15","0","240000102790","2024-04-01T00:00:00.000","2","CITY","39079.0","PALATINE","US","CITY","LOS ANGELES","461815030200","RAINSUIT,4XL,ORANGE,JACKET,HOOD,PANTS, FISHER 191305489","USD","1096.75","000024116-GRAINGER"
"2024","GENERAL SERVICES","FALCON FUELS INC","2024-06-17T00:00:00.000","1095.75",,"865524","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","PETROLEUM PRODUCTS","003230","AD26240000120402","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000027479","90723","CHECK","PAID","40240000071334","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-06-11T00:00:00.000","1","178","CPO40240000484873",,"AB 32, UNLEADED - CAR ASSESSMENT.","0.3105",,"3377","4.5","47.19","0","240000129455","2024-05-08T00:00:00.000","10","CITY","55440.0","PARAMOUNT","US","CITY","LOS ANGELES","93151510","ADMINISTRATIVE FEES OR TAX COLLECTION SERVICES","USD","1095.75","000027479-FALCON FUELS INC"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","8","CPO40240000488095",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126340","2024-05-16T00:00:00.000","1","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","9","CPO40240000488095",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126340","2024-05-16T00:00:00.000","2","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","1","CPO40240000486337",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126335","2024-05-13T00:00:00.000","1","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","2","CPO40240000486337",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126335","2024-05-13T00:00:00.000","2","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","3","CPO40240000486337",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126335","2024-05-13T00:00:00.000","3","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","5","CPO40240000486337",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126335","2024-05-13T00:00:00.000","5","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","11","CPO40240000488095",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126340","2024-05-16T00:00:00.000","4","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","4","CPO40240000486337",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126335","2024-05-13T00:00:00.000","4","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","ROBERTSONS READY MIX","2024-06-12T00:00:00.000","1095",,"273645","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONSTRUCTION MATERIALS","003180","AD26240000118851","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000033016","92878","CHECK","PAID","40240000069663","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-05-29T00:00:00.000","1","10","CPO40240000488095",,"CONCRETE, 2.0 SK SAND SLURRY W /FLY ASH","100",,"10","9.5","95","0","240000126340","2024-05-16T00:00:00.000","3","CITY","62654.0","CORONA","US","CITY","LOS ANGELES","301115","CONCRETE AND MORTARS","USD","1095","000033016-ROBERTSONS READY MIX"
"2024","GENERAL SERVICES","STAR FORD LINCOLN","2024-06-10T00:00:00.000","1092.48",,"4444444444","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","STORES REVOLVING","707","AVAILABLE","40000A","AD26240000117494","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000051060","91204","CHECK","PAID","40240000068635","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-17T00:00:00.000","1","72","CPO40240000483068",,"STRUT, DRIVER FRONT, 20-22 INTERCEPTOR, UTILITY, LB5Z*18124*","99.77",,"10","9.5","94.78","0","240000116715",,"5","CITY",,"GLENDALE","US","CITY","LOS ANGELES","251720110236","STRUT, DRIVER FRONT, 20-22 INTERCEPTOR, UTILITY, LB5Z*18124*","USD","1092.48","000051060-STAR FORD LINCOLN"
"2024","GENERAL SERVICES","AMREP MANUFACTURING CO.","2024-06-17T00:00:00.000","1090.95",,"3113501","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","STORES REVOLVING","707","AVAILABLE","40000A","AD26240000120541","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"40","GENERAL SERVICES PROCUREMENT","000050360","28260","CHECK","PAID","40240000071672","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-05T00:00:00.000","1","98","CPO40240000490006","A14-AMREP-STOCK-05232024","SUN,GEAR,AMREP 148-0024","166.05",,"6","9.5","94.65","0","240000125717","2024-05-23T00:00:00.000","3","CITY","57798.0","CHARLOTTE","US","CITY","LOS ANGELES","421022040069","SUN,GEAR,AMREP 148-0024","USD","1090.95","000050360-AMREP MANUFACTURING CO."
