"AGENCYNBR","AGENCYNAME","CALENDAR_YEAR","CALENDAR_MONTH","VENDOR_NAME","CITY","STATE","POSTAL","EFFDT","VOUCHER_ID","VOUCHER_STYLE","VCHR_STYLE_DESCR","VOUCHER_ID_RELATED","INVOICE_DT","TRANSACTION_TYPE","PYMNT_AMT","PYMNT_DT","CANCEL_DT","FUND_CODE","FUNDDESCR","CLASS_FLD","CLASSDESCR","DEPTID","DEPTDESCR","ACCOUNT","ACCTDESCR","OPERATING_UNIT","OPERUNITDESCR","PRODUCT","PRODUCTDESCR","PROGRAM_CODE","PGMDESCR","BUDGET_REF","CHARTFIELD1","CF1DESCR","CHARTFIELD2","CF2DESCR","PROJECT_ID","PROJDESCR","ACTIVITY","ACTVDESCR","RESTYPE","RESDESCR","RCAT","RCATDESCR","RSUBCAT","RSUBCATDESCR","PO_ID","ITEM_DESCRIPTION","OCP_DS_DATE","ROWID"
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","TRUESCREEN INC","SOUTHAMPTON","PA","18966-0885","07/20/2020","01900292","REG","Regular Voucher"," ","06/30/2020","N",2916.68,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515410","HR-Exec. Search Consulting Svc"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNJQAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","TRUESCREEN INC","SOUTHAMPTON","PA","18966-0885","07/20/2020","01900293","REG","Regular Voucher"," ","06/30/2020","N",1107.5,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515410","HR-Exec. Search Consulting Svc"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNJQAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","DELL MARKETING LP","DALLAS","TX","75267-6021","07/20/2020","01900294","REG","Regular Voucher"," ","07/14/2020","N",1486.44,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNKQAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900295","REG","Regular Voucher"," ","07/14/2020","N",836.32,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNKQAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900296","REG","Regular Voucher"," ","07/02/2020","N",927.76,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNKQAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900434","REG","Regular Voucher"," ","07/20/2020","N",50,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNbvAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900435","REG","Regular Voucher"," ","07/20/2020","N",153,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNbvAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900436","REG","Regular Voucher"," ","07/20/2020","N",286.95,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNbvAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900437","REG","Regular Voucher"," ","07/20/2020","N",303.08,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNbvAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900438","REG","Regular Voucher"," ","07/20/2020","N",25,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNbvAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900440","REG","Regular Voucher"," ","07/20/2020","N",90,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNPlAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900441","REG","Regular Voucher"," ","07/20/2020","N",155.98,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNPlAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900442","REG","Regular Voucher"," ","07/20/2020","N",192.25,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNPlAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900443","REG","Regular Voucher"," ","07/20/2020","N",75,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNPlAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900444","REG","Regular Voucher"," ","07/20/2020","N",258.42,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNPlAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/21/2020","01900445","REG","Regular Voucher"," ","07/20/2020","N",257.15,"07/21/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNPlAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900307","REG","Regular Voucher"," ","07/10/2020","N",245,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533110","Mtce-Rep.-Bldgs-grnds-Vendor"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM+UAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900308","REG","Regular Voucher"," ","07/02/2020","N",740.26,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM+UAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900309","REG","Regular Voucher"," ","07/13/2020","N",791.32,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","541250","Equip-Lab"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM+UAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900311","REG","Regular Voucher"," ","07/01/2020","N",9197.86,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531370","Utility Charge-Electrictiy"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900312","REG","Regular Voucher"," ","07/15/2020","N",8412.51,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531370","Utility Charge-Electrictiy"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900313","REG","Regular Voucher"," ","07/14/2020","N",2542.63,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531370","Utility Charge-Electrictiy"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900314","REG","Regular Voucher"," ","07/13/2020","N",566,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","FENTON'S OFFICE MART","STILLWATER","OK","74076-2257","07/20/2020","01900315","REG","Regular Voucher"," ","07/06/2020","N",980,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515660","Educational Services"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","FENTON'S OFFICE MART","STILLWATER","OK","74076-2257","07/20/2020","01900315","REG","Regular Voucher"," ","07/06/2020","N",20488.24,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541110","Office Furniture & Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","IMAGENET CONSULTING LLC","OKLAHOMA CITY","OK","73102-5810","07/20/2020","01900316","REG","Regular Voucher"," ","07/10/2020","N",81.79,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531150","Printing & Binding Contrs"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","IMAGENET CONSULTING LLC","OKLAHOMA CITY","OK","73102-5810","07/20/2020","01900316","REG","Regular Voucher"," ","07/10/2020","N",210.68,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","532160","Rent-Elec Data Processing Eq."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900317","REG","Regular Voucher"," ","06/04/2020","N",90.81,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900318","REG","Regular Voucher"," ","06/04/2020","N",0.98,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900319","REG","Regular Voucher"," ","06/04/2020","N",48.78,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANM/UAAR
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900320","REG","Regular Voucher"," ","06/04/2020","N",524.3,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900321","REG","Regular Voucher"," ","06/04/2020","N",0.31,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900322","REG","Regular Voucher"," ","06/04/2020","N",98.3,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900323","REG","Regular Voucher"," ","06/04/2020","N",10.44,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900324","REG","Regular Voucher"," ","06/04/2020","N",10.44,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900325","REG","Regular Voucher"," ","06/04/2020","N",161.6,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900326","REG","Regular Voucher"," ","06/04/2020","N",24.25,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900327","REG","Regular Voucher"," ","06/23/2020","N",278.8,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900328","REG","Regular Voucher"," ","07/16/2020","N",26,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900329","REG","Regular Voucher"," ","06/05/2020","N",222.03,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900330","REG","Regular Voucher"," ","06/05/2020","N",5.35,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900331","REG","Regular Voucher"," ","06/05/2020","N",42.04,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900332","REG","Regular Voucher"," ","06/05/2020","N",14.99,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900333","REG","Regular Voucher"," ","06/05/2020","N",6.76,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900334","REG","Regular Voucher"," ","06/05/2020","N",2.44,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900335","REG","Regular Voucher"," ","06/05/2020","N",2.44,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900336","REG","Regular Voucher"," ","06/08/2020","N",164.28,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","IMAGENET CONSULTING LLC","OKLAHOMA CITY","OK","73102-5810","07/20/2020","01900337","REG","Regular Voucher"," ","07/09/2020","N",240,"07/20/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","532160","Rent-Elec Data Processing Eq."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNAUAAR
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900338","REG","Regular Voucher"," ","06/19/2020","N",743.99,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900339","REG","Regular Voucher"," ","06/30/2020","N",1346.07,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900340","REG","Regular Voucher"," ","06/29/2020","N",51.3,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900341","REG","Regular Voucher"," ","06/29/2020","N",6.48,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/20/2020","01900342","REG","Regular Voucher"," ","06/29/2020","N",47.52,"07/20/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AANAANNBUAAE
